09-0040 / 000079;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SANITARIO FEMININO;;;;31/12/2006;;1,00;0,92;;;;;0,08;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000082;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO GENUFLEXORIO 2,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000083;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO GENUFLEXORIO 2,00 M;;;NC;;;;BR 09-0040;1101;;0;;ESPAÇO INFANTIL;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000085;;;4 - CADEIRA CADEIRA DE MADEIRA ALMOFADADA;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000086;;;4 - CADEIRA CADEIRA DE MADEIRA ALMOFADADA;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000088;;;51 - EQUIPAMENTO MÉDICO CADEIRAS DE RODAS JAGUARIBE;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000089;;;4 - CADEIRA CADEIRA DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000091;;;15 - RELÓGIO DE PAREDE RELOGIO DE PAREDE HERWEG;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000092;;;5 - GRADE DE MADEIRA P/ ÓRGÃO GRADE DE MADEIRA / ORGAO 1,55 X 1,80 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000093;;;61 - CAIXA DE COLETA CAIXA DE COLETA 0,30 X 0,20 X 0,15 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000094;;;61 - CAIXA DE COLETA CAIXA DE COLETA 0,30 X 0,20 X 0,15 M;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000096;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL LOTE COM 52 ESTANTES MUSICAIS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;55,00;55,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000097;;;55 - ESCADA ESCADA DE OITO DEGRAUS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000098;;;51 - EQUIPAMENTO MÉDICO MACA DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000099;;;7 - MESA ESCRIVANINHA DE MADEIRA 0,74 X 0,60 X 1,20;;;NC;;;;BR 09-0040;1101;;0;;ESPAÇO INFANTIL;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000100;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO (SPRINGER) 9.000 BTUS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000103;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL ESTANTES MUSICAIS DE MADEIRA LOTE COM 6;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000104;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL ESTANTE MOVEL;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000105;;;6 - REFRIGERADOR / FREEZER / FRIGOBAR REFRIGERADOR (CONSUL 220 L);;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000106;;;12 - BALCÃO / BANCADA BALCAO PLATAFORMA 1,05 X 0,30 X 0,85 M;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000107;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL LOUSA 1,20 X 0,50 M;;;NC;;;;BR 09-0040;1101;;0;;ESPAÇO INFANTIL;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000108;;;7 - MESA DE MADEIRA SANTA CEIA 1,40 X 0,60 X 0,87 M;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000109;;;7 - MESA MESA DE MADEIRA 1,20 X 0,60 M;;;NC;;;;BR 09-0040;1101;;0;;REFEITÓRIO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000110;;;11 - PRATELEIRA / ESTANTE PRATELEIRA MADEIRA 2,80 X 2,05 X 0,45 M;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000111;;;11 - PRATELEIRA / ESTANTE PRATELEIRA MADEIRA 2,10 X 1,60 X 0,40 M;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000112;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO (SPRINGER) 10.000 BTUS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000113;;;4 - CADEIRA CADEIRA DE FIO;;;NC;;;;BR 09-0040;1101;;0;;ÁTRIO ESQUERDO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000114;;;51 - EQUIPAMENTO MÉDICO ANDADOR (COM RODINHA);;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000115;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000116;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000117;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000118;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000119;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000120;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000121;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000122;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000123;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000124;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000125;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000126;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000127;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000128;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000129;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000130;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000131;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000132;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000133;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;0,96;;;;;0,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000134;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0040;1101;;0;;SECRETARIA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000135;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000136;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000137;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000138;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000139;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000140;;;4 - CADEIRA JOGO DE 3 CADEIRAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000141;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000142;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000143;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000144;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000145;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000146;;;4 - CADEIRA ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000147;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000148;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000149;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;ALOMXARIFADO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000150;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000151;;;4 - CADEIRA CADEIRAS ALMOFADADAS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000152;;;13 - BEBEDOURO D'ÁGUA / PURIFICADOR DE ÁGUA  BEBEDOURO INOX C/ PURIFICADOR 100LITROS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000153;;;61 - CAIXA DE COLETA CAIXA DE COLETA 0,30 X 0,60 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000154;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000155;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000156;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000157;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000158;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000159;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,30 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000160;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,40 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000161;;;11 - PRATELEIRA / ESTANTE PRATELEIRA ACO 2,00 X 0,90 X 0,40 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000162;;;11 - PRATELEIRA / ESTANTE PRATELEIRA BAMBU 1,45 X 0,65 X 0,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000163;;;7 - MESA MESA 1,60 X 5,00 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000164;;;7 - MESA MESA 1,50 X 0,50 M;;;NC;;;;BR 09-0040;1101;;0;;ALOMXARIFADO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000165;;;7 - MESA MESA COM 03 GAVETAS 1,50 X 0,60 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000166;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO (SAMSUNG) 24.000 BTUS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000167;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO (SAMSUNG) 24.000 BTUS;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000168;;;7 - MESA MESA ACO 03 PASSAR ROUPA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000169;;;7 - MESA MESA DE MAQUINA 0,90 X 0,40 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000170;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;ALOMXARIFADO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000171;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000172;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000173;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000174;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000175;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000176;;;4 - CADEIRA CADEIRAS DE MADEIRA;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000177;;;15 - RELÓGIO DE PAREDE RELOGIO DE PAREDE;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000178;;;7 - MESA MESA 0,70 X 0,50 M;;;NC;;;;BR 09-0040;1101;;0;;SALA DE COSTURA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0040 / 000179;;;51 - EQUIPAMENTO MÉDICO CADEIRA DE BANHO;;;NC;;;;BR 09-0040;1101;;0;;SALA DA PIEDADE;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
